,#_diseases,cluster_size,dataset_size,p,q1,z,local_file_num,exponent,beta,dataset_num
65,16,4,484,0.7418387271682559,0.636466393096417,3.6797363898204316,6,1.4728960143072154,0.25,1
66,16,4,484,0.7418387271682559,0.636466393096417,3.6797363898204316,7,1.6790387751906768,0.25,1
67,16,4,484,0.7418387271682559,0.636466393096417,3.6797363898204316,8,1.18999128719618,0.25,1
68,16,4,484,0.7418387271682559,0.636466393096417,3.6797363898204316,9,1.3595670548196923,0.25,1
69,16,4,484,0.7418387271682559,0.636466393096417,3.6797363898204316,10,1.5082121346714308,0.25,1
70,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,1,2.2500312189914613,0.25,1
71,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,2,1.8850248034539965,0.25,1
72,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,3,1.5778972601681105,0.25,1
73,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,4,2.284293517959814,0.25,1
74,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,5,2.082878705846614,0.25,1
75,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,6,2.127475216640318,0.25,1
76,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,7,1.916574249209268,0.25,1
77,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,8,2.0258396823883102,0.25,1
78,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,9,2.393529746027201,0.25,1
79,18,4,59,0.5387582147293157,0.3496642578573364,1.2428132665375884,10,1.8116640918077371,0.25,1
80,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,1,1.9732007957035909,0.2,1
81,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,2,1.2450359464486136,0.2,1
82,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,3,1.4565698433886434,0.2,1
83,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,4,1.148353319150383,0.2,1
84,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,5,1.3960332473986896,0.2,1
85,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,6,1.5002812233484957,0.2,1
86,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,7,1.1697645433620143,0.2,1
87,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,8,1.4685192742269857,0.2,1
88,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,9,2.2032338506131253,0.2,1
89,20,5,839,0.6673373651301657,0.3893986120506202,1.138351354326165,10,2.2768144095699334,0.2,1
90,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,1,0.9694592313810676,1.0,2
91,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,2,0.9425958287895476,1.0,2
92,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,3,0.8755395788607641,1.0,2
93,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,4,1.6394455978405091,1.0,2
94,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,5,1.7037083230744785,1.0,2
95,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,6,1.5358438450573773,1.0,2
96,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,7,1.9453898761095576,1.0,2
97,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,8,2.3315749377306685,1.0,2
98,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,9,1.3368766737854223,1.0,2
99,4,1,474,0.6151579369100788,0.3681033756251247,1.2394615844191792,10,1.9856246232987496,1.0,2
100,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,1,2.2412488808208986,1.0,2
101,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,2,1.51549129028959,1.0,2
102,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,3,1.1606358020880136,1.0,2
103,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,4,2.312645622876902,1.0,2
104,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,5,2.195088076130669,1.0,2
105,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,6,1.302423586207026,1.0,2
106,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,7,2.087422840835866,1.0,2
107,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,8,2.295258251435268,1.0,2
108,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,9,0.9837863033140356,1.0,2
109,6,1,157,0.2554423317031324,0.7450323831314459,2.7777304259381688,10,1.6987343912973043,1.0,2
110,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,1,0.992633092365608,0.16666666666666666,2
111,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,2,1.2771153548630718,0.16666666666666666,2
112,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,3,1.5848789052600574,0.16666666666666666,2
113,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,4,0.8908154304385416,0.16666666666666666,2
114,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,5,1.3357791750726151,0.16666666666666666,2
115,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,6,0.9944349774773962,0.16666666666666666,2
116,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,7,1.6559303301961177,0.16666666666666666,2
117,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,8,1.0541370711069182,0.16666666666666666,2
118,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,9,1.8105014137253248,0.16666666666666666,2
119,8,6,374,0.2846577391440592,0.3223153428445451,2.423293356848,10,1.4886832163033614,0.16666666666666666,2
120,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,1,2.166748390774952,0.14285714285714285,2
121,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,2,1.6630211889491546,0.14285714285714285,2
122,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,3,1.4024684127959943,0.14285714285714285,2
123,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,4,2.1537622888332253,0.14285714285714285,2
124,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,5,1.3982940441498273,0.14285714285714285,2
125,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,6,0.9589296266468126,0.14285714285714285,2
126,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,7,1.9522712602271808,0.14285714285714285,2
127,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,8,2.163904674284415,0.14285714285714285,2
128,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,9,2.1047106910991404,0.14285714285714285,2
129,10,7,684,0.7467799846251051,0.4621232871037238,2.1676901149478405,10,0.8932647538338405,0.14285714285714285,2
130,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,1,1.0423039113239423,0.1111111111111111,2
131,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,2,1.7089297338797995,0.1111111111111111,2
132,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,3,1.7523431810189454,0.1111111111111111,2
133,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,4,1.234962448741599,0.1111111111111111,2
134,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,5,1.8911482970002984,0.1111111111111111,2
135,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,6,2.169231508128889,0.1111111111111111,2
136,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,7,1.0846385604579634,0.1111111111111111,2
137,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,8,0.9957570916391426,0.1111111111111111,2
138,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,9,2.1653354684708632,0.1111111111111111,2
139,12,9,140,0.607583111995418,0.2585547420443501,2.3151344618899703,10,1.6824124037599693,0.1111111111111111,2
140,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,1,1.6057157424094384,0.3333333333333333,2
141,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,2,1.5155518639732015,0.3333333333333333,2
142,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,3,1.057594622976181,0.3333333333333333,2
143,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,4,2.1942512917713923,0.3333333333333333,2
144,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,5,1.9833137181123413,0.3333333333333333,2
145,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,6,1.4167268447707184,0.3333333333333333,2
146,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,7,1.3911091136866742,0.3333333333333333,2
147,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,8,1.6665452091204251,0.3333333333333333,2
148,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,9,0.9384760853538996,0.3333333333333333,2
149,14,3,566,0.5915463186876972,0.318061720621958,2.7623285899827956,10,1.8866202062492343,0.3333333333333333,2
150,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,1,1.1918867454211708,0.125,2
151,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,2,2.2711245001156057,0.125,2
152,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,3,1.1662540237054135,0.125,2
153,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,4,1.1639957254120743,0.125,2
154,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,5,1.1588568154583343,0.125,2
155,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,6,1.30959374038686,0.125,2
156,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,7,1.8801177204923685,0.125,2
157,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,8,1.1128058176343658,0.125,2
158,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,9,1.6070681189486375,0.125,2
159,16,8,263,0.5798046435733741,0.5708176152577397,2.1795968152572405,10,1.9555460961005853,0.125,2
160,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,1,1.4836590284998294,0.25,2
161,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,2,2.178283587597241,0.25,2
162,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,3,0.8526779631583796,0.25,2
163,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,4,1.7116165847776204,0.25,2
164,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,5,1.1016057519024238,0.25,2
165,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,6,1.868347791992768,0.25,2
166,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,7,0.8413701110151355,0.25,2
167,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,8,1.132513540042487,0.25,2
168,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,9,1.4394277175859431,0.25,2
169,18,4,840,0.4393448747247729,0.6829418102565905,3.57465808861714,10,2.0450220855295163,0.25,2
170,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,1,2.037911209981429,0.06666666666666668,2
171,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,2,1.5302454529760183,0.06666666666666668,2
172,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,3,1.1103824961723652,0.06666666666666668,2
173,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,4,1.1240018949641293,0.06666666666666668,2
174,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,5,1.0648320203423742,0.06666666666666668,2
175,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,6,1.6991833682242934,0.06666666666666668,2
176,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,7,1.1423441885002763,0.06666666666666668,2
177,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,8,2.1901220623485784,0.06666666666666668,2
178,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,9,1.3426969042622647,0.06666666666666668,2
179,20,15,346,0.34814895567932536,0.4123558296368181,2.6097238310433477,10,1.7008975477890425,0.06666666666666668,2
180,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,1,1.0028273327072603,0.3333333333333333,3
181,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,2,2.364226496527209,0.3333333333333333,3
182,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,3,1.6460287244606497,0.3333333333333333,3
183,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,4,1.0206491182528896,0.3333333333333333,3
184,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,5,2.367423324230433,0.3333333333333333,3
185,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,6,1.3845217712931124,0.3333333333333333,3
186,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,7,1.0391684167746436,0.3333333333333333,3
187,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,8,1.315471255490471,0.3333333333333333,3
188,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,9,1.7415709392956535,0.3333333333333333,3
189,4,3,686,0.4715312512583497,0.6357774876519628,1.5404018555838346,10,1.4300806410997522,0.3333333333333333,3
190,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,1,1.4897897248404808,0.25,3
191,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,2,1.0571923769054568,0.25,3
192,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,3,1.869031332819239,0.25,3
193,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,4,2.244812540189124,0.25,3
194,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,5,1.3983513429659702,0.25,3
195,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,6,1.8153517106885904,0.25,3
196,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,7,2.0873331775510837,0.25,3
197,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,8,0.9571932952982528,0.25,3
198,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,9,1.51836732851886,0.25,3
199,6,4,607,0.4516846697023815,0.6403779619096337,1.290328032534766,10,1.7490129523674098,0.25,3
200,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,1,2.0672153568339207,0.5,3
201,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,2,1.4679315597611102,0.5,3
202,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,3,1.9119018692385457,0.5,3
203,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,4,1.9450682477109145,0.5,3
204,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,5,1.0738373526678238,0.5,3
205,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,6,1.4623369243847288,0.5,3
206,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,7,1.9556648959603011,0.5,3
207,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,8,1.5026783570108941,0.5,3
208,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,9,0.8588386557053547,0.5,3
209,8,2,487,0.2929627586361254,0.6032897010120154,1.6316104784214949,10,1.715728924310551,0.5,3
210,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,1,1.3393497603653546,0.14285714285714285,3
211,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,2,2.369349739203785,0.14285714285714285,3
212,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,3,2.2067324222107394,0.14285714285714285,3
213,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,4,2.3014656999904464,0.14285714285714285,3
214,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,5,2.0244303254966916,0.14285714285714285,3
215,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,6,1.558775164440858,0.14285714285714285,3
216,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,7,2.0438482823506785,0.14285714285714285,3
217,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,8,2.1457741071445087,0.14285714285714285,3
218,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,9,1.83347741923858,0.14285714285714285,3
219,10,7,482,0.4420355884529821,0.71400571758377,3.0398397896733145,10,1.6479872214979383,0.14285714285714285,3
220,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,1,1.5560195877022935,0.1111111111111111,3
221,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,2,0.915990720852083,0.1111111111111111,3
222,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,3,1.6217362557031991,0.1111111111111111,3
223,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,4,1.3173329837741676,0.1111111111111111,3
224,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,5,2.2112488514925683,0.1111111111111111,3
225,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,6,2.115013611618492,0.1111111111111111,3
226,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,7,1.4581748512561503,0.1111111111111111,3
227,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,8,1.448891721057902,0.1111111111111111,3
228,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,9,0.83917511441402,0.1111111111111111,3
229,12,9,299,0.3855497739624619,0.43249326607933625,2.1596328314894224,10,1.1682072673389758,0.1111111111111111,3
230,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,1,0.972007054325303,0.3333333333333333,3
231,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,2,0.9324619797479804,0.3333333333333333,3
232,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,3,1.8332019413420209,0.3333333333333333,3
233,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,4,2.2764947252519327,0.3333333333333333,3
234,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,5,1.6552147184072648,0.3333333333333333,3
235,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,6,1.5873089213228682,0.3333333333333333,3
236,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,7,2.302113846244162,0.3333333333333333,3
237,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,8,1.3038361053558385,0.3333333333333333,3
238,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,9,1.2844954909918664,0.3333333333333333,3
239,14,3,356,0.6383443470511777,0.3746668785027869,2.184650442029663,10,0.9733072831427818,0.3333333333333333,3
240,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,1,1.5918337771643762,0.125,3
241,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,2,0.8997686196031163,0.125,3
242,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,3,1.986388135051243,0.125,3
243,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,4,0.918337420032996,0.125,3
244,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,5,1.8796108049208715,0.125,3
245,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,6,2.3091888740678157,0.125,3
246,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,7,1.2813210601603788,0.125,3
247,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,8,2.2356240025893706,0.125,3
248,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,9,1.303270824931464,0.125,3
249,16,8,690,0.4526872900982807,0.3971742628332184,1.6953219770565418,10,0.958905007971158,0.125,3
250,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,1,1.1357493844916182,0.25,3
251,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,2,1.880931311541484,0.25,3
252,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,3,2.0885649544025338,0.25,3
253,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,4,0.8513667239934698,0.25,3
254,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,5,2.2507273847177918,0.25,3
255,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,6,1.5162348226193756,0.25,3
256,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,7,1.6492361962924562,0.25,3
257,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,8,2.118012360921884,0.25,3
258,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,9,2.0073372027241376,0.25,3
259,18,4,159,0.2640480814420934,0.5708154044890944,3.1729601111876584,10,1.7049720048121175,0.25,3
260,20,5,404,0.5647336787931327,0.3064521945815146,3.9694217617310494,1,0.8941941652792234,0.2,3
